Name,Win %,patch
MaokaiMaokai,42.11%,12.7
Master YiMaster Yi,57.43%,12.7
Miss FortuneMiss Fortune,48.61%,12.7
MordekaiserMordekaiser,48.08%,12.7
MorganaMorgana,52.04%,12.7
NamiNami,55.47%,12.7
NasusNasus,43.75%,12.7
NasusNasus,45.31%,12.7
NautilusNautilus,52.79%,12.7
NeekoNeeko,48.57%,12.7
NeekoNeeko,52.78%,12.7
NidaleeNidalee,52.67%,12.7
NocturneNocturne,55.46%,12.7
NunuNunu,53.17%,12.7
OlafOlaf,52.38%,12.7
OriannaOrianna,47.52%,12.7
OrnnOrnn,55.77%,12.7
PantheonPantheon,52.83%,12.7
PantheonPantheon,46.88%,12.7
PantheonPantheon,42.67%,12.7
PoppyPoppy,56.03%,12.7
PoppyPoppy,50.00%,12.7
PykePyke,51.18%,12.7
PykePyke,62.69%,12.7
QiyanaQiyana,52.79%,12.7
QiyanaQiyana,54.11%,12.7
QuinnQuinn,48.89%,12.7
RakanRakan,44.16%,12.7
RammusRammus,47.71%,12.7
Rek'SaiRek'Sai,57.25%,12.7
RellRell,50.00%,12.7
Renata GlascRenata Glasc,54.91%,12.7
RenektonRenekton,56.07%,12.7
RenektonRenekton,53.33%,12.7
RengarRengar,51.82%,12.7
RengarRengar,54.55%,12.7
RivenRiven,59.16%,12.7
RumbleRumble,57.50%,12.7
RumbleRumble,52.73%,12.7
RumbleRumble,50.00%,12.7
RyzeRyze,46.59%,12.7
SamiraSamira,47.74%,12.7
SejuaniSejuani,53.49%,12.7
SennaSenna,50.16%,12.7
SeraphineSeraphine,46.59%,12.7
SeraphineSeraphine,43.04%,12.7
SettSett,44.71%,12.7
SettSett,39.47%,12.7
ShacoShaco,51.85%,12.7
ShenShen,51.70%,12.7
ShyvanaShyvana,42.68%,12.7
SingedSinged,38.24%,12.7
SionSion,52.04%,12.7
SionSion,55.93%,12.7
SivirSivir,54.55%,12.7
SkarnerSkarner,0.00%,12.7
SonaSona,54.68%,12.7
SorakaSoraka,59.47%,12.7
SwainSwain,42.31%,12.7
SwainSwain,38.10%,12.7
SylasSylas,55.12%,12.7
SylasSylas,65.31%,12.7
SyndraSyndra,51.33%,12.7
SyndraSyndra,48.00%,12.7
Tahm KenchTahm Kench,56.45%,12.7
Tahm KenchTahm Kench,52.94%,12.7
TaliyahTaliyah,43.66%,12.7
TalonTalon,54.11%,12.7
TalonTalon,56.92%,12.7
TaricTaric,57.63%,12.7
TeemoTeemo,43.08%,12.7
ThreshThresh,43.01%,12.7
TristanaTristana,52.42%,12.7
TristanaTristana,40.00%,12.7
TrundleTrundle,63.77%,12.7
TrundleTrundle,51.85%,12.7
TryndamereTryndamere,67.86%,12.7
TryndamereTryndamere,43.03%,12.7
Twisted FateTwisted Fate,48.28%,12.7
TwitchTwitch,50.72%,12.7
UdyrUdyr,55.17%,12.7
UrgotUrgot,61.63%,12.7
VarusVarus,48.19%,12.7
VayneVayne,54.32%,12.7
VayneVayne,52.00%,12.7
VeigarVeigar,48.77%,12.7
VeigarVeigar,54.08%,12.7
Vel'KozVel'Koz,56.86%,12.7
Vel'KozVel'Koz,45.83%,12.7
VexVex,52.21%,12.7
ViVi,51.02%,12.7
ViegoViego,50.67%,12.7
ViktorViktor,52.14%,12.7
VladimirVladimir,52.32%,12.7
VladimirVladimir,51.04%,12.7
VolibearVolibear,56.20%,12.7
VolibearVolibear,52.44%,12.7
WarwickWarwick,56.25%,12.7
WukongWukong,54.95%,12.7
WukongWukong,48.16%,12.7
XayahXayah,53.96%,12.7
XerathXerath,48.42%,12.7
XerathXerath,43.02%,12.7
Xin ZhaoXin Zhao,49.09%,12.7
YasuoYasuo,55.42%,12.7
YasuoYasuo,59.68%,12.7
YasuoYasuo,48.67%,12.7
YoneYone,53.93%,12.7
YoneYone,48.62%,12.7
YorickYorick,62.12%,12.7
YuumiYuumi,45.98%,12.7
ZacZac,48.94%,12.7
ZedZed,50.94%,12.7
ZedZed,52.85%,12.7
ZeriZeri,48.37%,12.7
ZiggsZiggs,52.11%,12.7
ZileanZilean,56.52%,12.7
ZileanZilean,52.44%,12.7
ZoeZoe,46.32%,12.7
ZyraZyra,53.66%,12.7
AatroxAatrox,56.04%,12.6
AhriAhri,52.10%,12.6
AkaliAkali,52.60%,12.6
AkaliAkali,47.17%,12.6
AkshanAkshan,55.43%,12.6
AkshanAkshan,48.85%,12.6
AlistarAlistar,46.74%,12.6
AmumuAmumu,45.16%,12.6
AniviaAnivia,53.70%,12.6
AnnieAnnie,57.58%,12.6
ApheliosAphelios,49.42%,12.6
AsheAshe,54.68%,12.6
AsheAshe,54.26%,12.6
Aurelion SolAurelion Sol,0.00%,12.6
AzirAzir,52.69%,12.6
BardBard,56.79%,12.6
BlitzcrankBlitzcrank,53.47%,12.6
BrandBrand,60.61%,12.6
BraumBraum,52.00%,12.6
CaitlynCaitlyn,53.48%,12.6
CamilleCamille,52.04%,12.6
CassiopeiaCassiopeia,68.00%,12.6
CassiopeiaCassiopeia,68.00%,12.6
CassiopeiaCassiopeia,51.47%,12.6
Cho'GathCho'Gath,67.39%,12.6
Cho'GathCho'Gath,46.77%,12.6
CorkiCorki,46.27%,12.6
DariusDarius,54.80%,12.6
DianaDiana,53.68%,12.6
Dr. MundoDr. Mundo,51.61%,12.6
DravenDraven,47.35%,12.6
EkkoEkko,54.39%,12.6
EkkoEkko,49.67%,12.6
EliseElise,62.71%,12.6
EvelynnEvelynn,49.65%,12.6
EzrealEzreal,53.58%,12.6
FiddlesticksFiddlesticks,47.83%,12.6
FioraFiora,55.83%,12.6
FizzFizz,52.11%,12.6
GalioGalio,56.69%,12.6
GalioGalio,45.00%,12.6
GangplankGangplank,42.93%,12.6
GarenGaren,45.54%,12.6
GnarGnar,61.21%,12.6
GragasGragas,56.31%,12.6
GragasGragas,48.15%,12.6
GravesGraves,55.08%,12.6
GravesGraves,55.28%,12.6
GwenGwen,55.07%,12.6
HecarimHecarim,57.32%,12.6
HeimerdingerHeimerdinger,0.00%,12.6
IllaoiIllaoi,43.40%,12.6
IreliaIrelia,48.39%,12.6
IreliaIrelia,43.18%,12.6
IvernIvern,0.00%,12.6
JannaJanna,63.36%,12.6
Jarvan IVJarvan IV,47.97%,12.6
JaxJax,57.09%,12.6
JayceJayce,48.10%,12.6
JhinJhin,49.46%,12.6
JinxJinx,52.73%,12.6
Kai'SaKai'Sa,50.98%,12.6
Kai'SaKai'Sa,48.59%,12.6
KalistaKalista,60.98%,12.6
KarmaKarma,49.75%,12.6
KarmaKarma,64.29%,12.6
KarthusKarthus,47.42%,12.6
KarthusKarthus,53.45%,12.6
KassadinKassadin,48.72%,12.6
KatarinaKatarina,58.54%,12.6
KayleKayle,60.45%,12.6
KayleKayle,42.86%,12.6
KaynKayn,51.25%,12.6
KennenKennen,68.00%,12.6
KennenKennen,47.79%,12.6
Kha'ZixKha'Zix,52.94%,12.6
KindredKindred,58.18%,12.6
KledKled,50.38%,12.6
Kog'MawKog'Maw,54.72%,12.6
LeBlancLeBlanc,51.13%,12.6
Lee SinLee Sin,54.76%,12.6
LeonaLeona,48.82%,12.6
LilliaLillia,39.44%,12.6
LissandraLissandra,50.00%,12.6
LucianLucian,58.61%,12.6
LucianLucian,63.93%,12.6
LucianLucian,44.55%,12.6
LuluLulu,56.12%,12.6
LuxLux,46.90%,12.6
LuxLux,46.19%,12.6
MalphiteMalphite,55.84%,12.6
MalphiteMalphite,40.00%,12.6
MalzaharMalzahar,53.70%,12.6
MaokaiMaokai,62.96%,12.6
Master YiMaster Yi,54.29%,12.6
Miss FortuneMiss Fortune,52.51%,12.6
MordekaiserMordekaiser,64.00%,12.6
MorganaMorgana,42.57%,12.6
NamiNami,50.36%,12.6
NasusNasus,51.32%,12.6
NasusNasus,45.83%,12.6
NautilusNautilus,48.43%,12.6
NeekoNeeko,52.00%,12.6
NidaleeNidalee,52.33%,12.6
NocturneNocturne,55.24%,12.6
NunuNunu,46.81%,12.6
OlafOlaf,59.65%,12.6
OriannaOrianna,55.14%,12.6
OrnnOrnn,51.16%,12.6
PantheonPantheon,48.28%,12.6
PantheonPantheon,40.00%,12.6
PoppyPoppy,67.59%,12.6
PoppyPoppy,59.70%,12.6
PykePyke,51.97%,12.6
QiyanaQiyana,54.07%,12.6
QiyanaQiyana,48.72%,12.6
QuinnQuinn,54.55%,12.6
RakanRakan,49.43%,12.6
RammusRammus,65.91%,12.6
Rek'SaiRek'Sai,57.69%,12.6
RellRell,55.10%,12.6
Renata GlascRenata Glasc,55.56%,12.6
RenektonRenekton,48.08%,12.6
RenektonRenekton,50.00%,12.6
RengarRengar,56.73%,12.6
RengarRengar,56.67%,12.6
RivenRiven,52.50%,12.6
RumbleRumble,39.47%,12.6
RumbleRumble,45.65%,12.6
RyzeRyze,53.85%,12.6
RyzeRyze,38.10%,12.6
SamiraSamira,55.64%,12.6
SejuaniSejuani,58.14%,12.6
SejuaniSejuani,57.69%,12.6
SennaSenna,56.02%,12.6
SeraphineSeraphine,60.00%,12.6
SeraphineSeraphine,46.25%,12.6
SettSett,68.52%,12.6
SettSett,46.00%,12.6
ShacoShaco,48.03%,12.6
ShenShen,53.85%,12.6
ShyvanaShyvana,55.13%,12.6
SingedSinged,61.11%,12.6
SingedSinged,42.86%,12.6
SionSion,51.20%,12.6
SionSion,34.62%,12.6
SivirSivir,50.00%,12.6
SkarnerSkarner,0.00%,12.6
SonaSona,52.91%,12.6
SorakaSoraka,55.96%,12.6
SwainSwain,62.50%,12.6
SylasSylas,52.65%,12.6
SylasSylas,58.00%,12.6
SyndraSyndra,52.32%,12.6
Tahm KenchTahm Kench,47.17%,12.6
Tahm KenchTahm Kench,43.75%,12.6
TaliyahTaliyah,44.93%,12.6
TalonTalon,58.04%,12.6
TalonTalon,52.25%,12.6
TaricTaric,68.97%,12.6
TeemoTeemo,48.89%,12.6
ThreshThresh,45.87%,12.6
TristanaTristana,47.93%,12.6
TristanaTristana,41.67%,12.6
TrundleTrundle,49.28%,12.6
TrundleTrundle,43.75%,12.6
TryndamereTryndamere,52.17%,12.6
TryndamereTryndamere,59.57%,12.6
Twisted FateTwisted Fate,55.56%,12.6
TwitchTwitch,54.55%,12.6
TwitchTwitch,44.44%,12.6
UdyrUdyr,42.86%,12.6
UrgotUrgot,60.00%,12.6
VarusVarus,50.00%,12.6
VayneVayne,58.90%,12.6
VayneVayne,48.35%,12.6
VeigarVeigar,53.85%,12.6
VeigarVeigar,52.00%,12.6
Vel'KozVel'Koz,65.63%,12.6
Vel'KozVel'Koz,48.15%,12.6
VexVex,51.05%,12.6
ViVi,58.11%,12.6
ViegoViego,50.91%,12.6
ViktorViktor,51.59%,12.6
VladimirVladimir,56.30%,12.6
VladimirVladimir,50.00%,12.6
VolibearVolibear,53.97%,12.6
VolibearVolibear,48.98%,12.6
WarwickWarwick,61.11%,12.6
WarwickWarwick,58.06%,12.6
WukongWukong,48.61%,12.6
XayahXayah,51.26%,12.6
XerathXerath,45.36%,12.6
XerathXerath,45.45%,12.6
Xin ZhaoXin Zhao,48.03%,12.6
YasuoYasuo,55.28%,12.6
YasuoYasuo,54.17%,12.6
YasuoYasuo,55.56%,12.6
YoneYone,57.87%,12.6
YoneYone,48.88%,12.6
YorickYorick,56.94%,12.6
YuumiYuumi,48.23%,12.6
ZacZac,57.14%,12.6
ZedZed,49.34%,12.6
ZedZed,48.97%,12.6
ZeriZeri,47.87%,12.6
ZiggsZiggs,52.54%,12.6
ZileanZilean,57.50%,12.6
ZileanZilean,45.78%,12.6
ZoeZoe,54.84%,12.6
ZyraZyra,46.94%,12.6
AatroxAatrox,50.47%,12.5
AhriAhri,53.21%,12.5
AkaliAkali,50.89%,12.5
AkaliAkali,48.50%,12.5
AkshanAkshan,54.38%,12.5
AkshanAkshan,52.33%,12.5
AlistarAlistar,53.80%,12.5
AmumuAmumu,45.45%,12.5
AniviaAnivia,52.85%,12.5
AniviaAnivia,44.83%,12.5
AnnieAnnie,41.51%,12.5
ApheliosAphelios,50.84%,12.5
AsheAshe,52.36%,12.5
AsheAshe,49.59%,12.5
Aurelion SolAurelion Sol,57.89%,12.5
AzirAzir,44.44%,12.5
BardBard,52.32%,12.5
BlitzcrankBlitzcrank,48.88%,12.5
BrandBrand,58.62%,12.5
BrandBrand,40.91%,12.5
BrandBrand,39.47%,12.5
BraumBraum,39.05%,12.5
CaitlynCaitlyn,49.60%,12.5
CamilleCamille,54.30%,12.5
CassiopeiaCassiopeia,62.26%,12.5
CassiopeiaCassiopeia,52.67%,12.5
CassiopeiaCassiopeia,54.05%,12.5
Cho'GathCho'Gath,60.75%,12.5
Cho'GathCho'Gath,45.26%,12.5
CorkiCorki,56.76%,12.5
DariusDarius,51.65%,12.5
DianaDiana,55.58%,12.5
Dr. MundoDr. Mundo,58.18%,12.5
DravenDraven,52.72%,12.5
EkkoEkko,53.63%,12.5
EkkoEkko,51.96%,12.5
EliseElise,53.37%,12.5
EvelynnEvelynn,54.89%,12.5
EzrealEzreal,48.64%,12.5
FiddlesticksFiddlesticks,44.52%,12.5
FioraFiora,55.49%,12.5
FizzFizz,47.15%,12.5
GalioGalio,53.69%,12.5
GalioGalio,54.39%,12.5
GangplankGangplank,53.30%,12.5
GarenGaren,50.00%,12.5
GnarGnar,52.74%,12.5
GragasGragas,60.87%,12.5
GragasGragas,48.18%,12.5
GragasGragas,50.00%,12.5
GravesGraves,52.69%,12.5
GravesGraves,51.27%,12.5
GwenGwen,51.36%,12.5
GwenGwen,49.19%,12.5
HecarimHecarim,53.08%,12.5
HeimerdingerHeimerdinger,65.85%,12.5
HeimerdingerHeimerdinger,40.00%,12.5
HeimerdingerHeimerdinger,40.00%,12.5
IllaoiIllaoi,50.25%,12.5
IreliaIrelia,51.69%,12.5
IreliaIrelia,48.94%,12.5
IvernIvern,45.00%,12.5
JannaJanna,53.63%,12.5
Jarvan IVJarvan IV,47.16%,12.5
JaxJax,50.70%,12.5
JayceJayce,53.51%,12.5
JayceJayce,46.96%,12.5
JhinJhin,51.98%,12.5
JinxJinx,51.66%,12.5
Kai'SaKai'Sa,49.53%,12.5
Kai'SaKai'Sa,47.98%,12.5
KalistaKalista,50.00%,12.5
KarmaKarma,52.54%,12.5
KarmaKarma,53.66%,12.5
KarmaKarma,54.97%,12.5
KarthusKarthus,63.64%,12.5
KarthusKarthus,54.27%,12.5
KarthusKarthus,45.82%,12.5
KassadinKassadin,48.21%,12.5
KatarinaKatarina,48.66%,12.5
KayleKayle,52.49%,12.5
KayleKayle,44.12%,12.5
KaynKayn,52.71%,12.5
KennenKennen,51.88%,12.5
KennenKennen,56.41%,12.5
Kha'ZixKha'Zix,51.07%,12.5
KindredKindred,52.40%,12.5
KledKled,51.02%,12.5
Kog'MawKog'Maw,62.96%,12.5
Kog'MawKog'Maw,54.72%,12.5
LeBlancLeBlanc,48.88%,12.5
Lee SinLee Sin,51.69%,12.5
LeonaLeona,51.75%,12.5
LilliaLillia,50.81%,12.5
LissandraLissandra,57.52%,12.5
LucianLucian,53.59%,12.5
LucianLucian,57.75%,12.5
LucianLucian,47.13%,12.5
LuluLulu,51.39%,12.5
LuxLux,53.53%,12.5
LuxLux,47.18%,12.5
MalphiteMalphite,52.10%,12.5
MalzaharMalzahar,44.83%,12.5
MaokaiMaokai,58.97%,12.5
MaokaiMaokai,45.83%,12.5
Master YiMaster Yi,60.42%,12.5
Master YiMaster Yi,48.55%,12.5
Miss FortuneMiss Fortune,46.75%,12.5
MordekaiserMordekaiser,51.72%,12.5
MordekaiserMordekaiser,54.17%,12.5
MorganaMorgana,45.00%,12.5
NamiNami,54.69%,12.5
NasusNasus,46.09%,12.5
NasusNasus,45.00%,12.5
NasusNasus,30.00%,12.5
NautilusNautilus,51.25%,12.5
NeekoNeeko,58.23%,12.5
NeekoNeeko,51.61%,12.5
NeekoNeeko,45.45%,12.5
NidaleeNidalee,52.90%,12.5
NocturneNocturne,55.03%,12.5
NunuNunu,48.85%,12.5
NunuNunu,50.00%,12.5
OlafOlaf,53.33%,12.5
OriannaOrianna,50.00%,12.5
OrnnOrnn,51.45%,12.5
PantheonPantheon,60.00%,12.5
PantheonPantheon,47.14%,12.5
PantheonPantheon,46.15%,12.5
PoppyPoppy,56.57%,12.5
PoppyPoppy,54.71%,12.5
PykePyke,49.60%,12.5
QiyanaQiyana,46.44%,12.5
QiyanaQiyana,53.15%,12.5
QuinnQuinn,48.39%,12.5
RakanRakan,51.86%,12.5
RammusRammus,45.33%,12.5
Rek'SaiRek'Sai,54.08%,12.5
RellRell,58.00%,12.5
Renata GlascRenata Glasc,54.14%,12.5
RenektonRenekton,49.67%,12.5
RenektonRenekton,57.32%,12.5
RengarRengar,48.82%,12.5
RengarRengar,46.15%,12.5
RivenRiven,59.89%,12.5
RumbleRumble,62.18%,12.5
RumbleRumble,46.67%,12.5
RyzeRyze,52.99%,12.5
SamiraSamira,51.52%,12.5
SejuaniSejuani,59.68%,12.5
SejuaniSejuani,54.69%,12.5
SennaSenna,53.88%,12.5
SeraphineSeraphine,54.59%,12.5
SeraphineSeraphine,54.88%,12.5
SettSett,51.01%,12.5
SettSett,47.83%,12.5
ShacoShaco,56.01%,12.5
ShacoShaco,47.92%,12.5
ShenShen,59.06%,12.5
ShyvanaShyvana,61.54%,12.5
ShyvanaShyvana,50.00%,12.5
SingedSinged,62.50%,12.5
SingedSinged,48.72%,12.5
SionSion,54.73%,12.5
SivirSivir,53.79%,12.5
SkarnerSkarner,54.74%,12.5
SkarnerSkarner,50.00%,12.5
SonaSona,46.90%,12.5
SorakaSoraka,54.38%,12.5
SwainSwain,53.57%,12.5
SwainSwain,54.17%,12.5
SylasSylas,54.68%,12.5
SylasSylas,55.86%,12.5
SyndraSyndra,54.04%,12.5
Tahm KenchTahm Kench,61.19%,12.5
Tahm KenchTahm Kench,56.62%,12.5
TaliyahTaliyah,61.48%,12.5
TaliyahTaliyah,63.89%,12.5
TaliyahTaliyah,51.72%,12.5
TalonTalon,52.75%,12.5
TalonTalon,50.33%,12.5
TaricTaric,68.97%,12.5
TaricTaric,50.82%,12.5
TeemoTeemo,49.70%,12.5
ThreshThresh,50.08%,12.5
TristanaTristana,62.03%,12.5
TristanaTristana,55.86%,12.5
TrundleTrundle,61.35%,12.5
TrundleTrundle,58.24%,12.5
TryndamereTryndamere,55.89%,12.5
TryndamereTryndamere,54.81%,12.5
Twisted FateTwisted Fate,51.32%,12.5
TwitchTwitch,53.91%,12.5
UdyrUdyr,48.60%,12.5
UrgotUrgot,54.62%,12.5
VarusVarus,44.85%,12.5
VayneVayne,51.97%,12.5
VayneVayne,50.00%,12.5
VeigarVeigar,54.02%,12.5
VeigarVeigar,52.90%,12.5
Vel'KozVel'Koz,58.82%,12.5
Vel'KozVel'Koz,54.55%,12.5
VexVex,54.35%,12.5
ViVi,55.86%,12.5
ViegoViego,48.10%,12.5
ViktorViktor,50.76%,12.5
VladimirVladimir,46.88%,12.5
VladimirVladimir,44.32%,12.5
VolibearVolibear,53.92%,12.5
VolibearVolibear,54.98%,12.5
WarwickWarwick,46.43%,12.5
WarwickWarwick,44.44%,12.5
WukongWukong,56.03%,12.5
XayahXayah,51.82%,12.5
XerathXerath,54.94%,12.5
XerathXerath,51.35%,12.5
XerathXerath,45.26%,12.5
Xin ZhaoXin Zhao,50.09%,12.5
YasuoYasuo,56.20%,12.5
YasuoYasuo,53.09%,12.5
YasuoYasuo,52.32%,12.5
YoneYone,54.41%,12.5
YoneYone,49.52%,12.5
YorickYorick,47.22%,12.5
YuumiYuumi,48.36%,12.5
ZacZac,52.79%,12.5
ZacZac,45.45%,12.5
ZacZac,47.06%,12.5
ZedZed,53.09%,12.5
ZedZed,51.67%,12.5
ZeriZeri,52.36%,12.5
ZiggsZiggs,58.33%,12.5
ZiggsZiggs,52.94%,12.5
ZileanZilean,53.42%,12.5
ZileanZilean,45.45%,12.5
ZoeZoe,55.86%,12.5
ZyraZyra,47.06%,12.5
AatroxAatrox,49.74%,12.4
AhriAhri,52.75%,12.4
AkaliAkali,53.64%,12.4
AkaliAkali,50.22%,12.4
AkshanAkshan,60.22%,12.4
AkshanAkshan,49.34%,12.4
AlistarAlistar,50.78%,12.4
AmumuAmumu,62.26%,12.4
AmumuAmumu,33.33%,12.4
AniviaAnivia,57.69%,12.4
AnnieAnnie,56.52%,12.4
ApheliosAphelios,48.62%,12.4
AsheAshe,51.85%,12.4
Aurelion SolAurelion Sol,60.42%,12.4
AzirAzir,53.85%,12.4
BardBard,56.98%,12.4
BlitzcrankBlitzcrank,51.27%,12.4
BrandBrand,47.14%,12.4
BraumBraum,31.37%,12.4
CaitlynCaitlyn,47.04%,12.4
CamilleCamille,51.08%,12.4
CassiopeiaCassiopeia,57.69%,12.4
CassiopeiaCassiopeia,55.56%,12.4
CassiopeiaCassiopeia,57.14%,12.4
Cho'GathCho'Gath,52.73%,12.4
Cho'GathCho'Gath,21.74%,12.4
CorkiCorki,50.00%,12.4
DariusDarius,55.02%,12.4
DianaDiana,51.99%,12.4
Dr. MundoDr. Mundo,50.82%,12.4
DravenDraven,44.92%,12.4
EkkoEkko,56.36%,12.4
EkkoEkko,48.03%,12.4
EliseElise,55.26%,12.4
EvelynnEvelynn,47.90%,12.4
EzrealEzreal,48.23%,12.4
FiddlesticksFiddlesticks,48.28%,12.4
FioraFiora,53.41%,12.4
FizzFizz,39.62%,12.4
GalioGalio,50.47%,12.4
GalioGalio,53.85%,12.4
GangplankGangplank,52.17%,12.4
GarenGaren,46.43%,12.4
GnarGnar,51.66%,12.4
GragasGragas,56.69%,12.4
GragasGragas,51.43%,12.4
GravesGraves,49.67%,12.4
GravesGraves,52.39%,12.4
GwenGwen,52.96%,12.4
GwenGwen,53.82%,12.4
HecarimHecarim,55.31%,12.4
HeimerdingerHeimerdinger,0.00%,12.4
IllaoiIllaoi,60.00%,12.4
IreliaIrelia,54.11%,12.4
IreliaIrelia,51.96%,12.4
IvernIvern,51.09%,12.4
JannaJanna,56.36%,12.4
Jarvan IVJarvan IV,54.59%,12.4
JaxJax,59.06%,12.4
JayceJayce,48.95%,12.4
JhinJhin,52.39%,12.4
JinxJinx,53.87%,12.4
Kai'SaKai'Sa,46.33%,12.4
KalistaKalista,50.00%,12.4
KarmaKarma,52.77%,12.4
KarmaKarma,56.64%,12.4
KarmaKarma,53.66%,12.4
KarthusKarthus,51.61%,12.4
KarthusKarthus,53.97%,12.4
KarthusKarthus,47.73%,12.4
KassadinKassadin,57.14%,12.4
KatarinaKatarina,45.74%,12.4
KayleKayle,51.58%,12.4
KayleKayle,41.38%,12.4
KaynKayn,53.57%,12.4
KennenKennen,48.94%,12.4
Kha'ZixKha'Zix,48.94%,12.4
KindredKindred,56.23%,12.4
KledKled,53.15%,12.4
Kog'MawKog'Maw,47.92%,12.4
LeBlancLeBlanc,46.52%,12.4
Lee SinLee Sin,49.53%,12.4
LeonaLeona,52.72%,12.4
LilliaLillia,53.52%,12.4
LissandraLissandra,39.39%,12.4
LucianLucian,48.98%,12.4
LucianLucian,50.00%,12.4
LuluLulu,54.90%,12.4
LuxLux,52.99%,12.4
LuxLux,45.88%,12.4
MalphiteMalphite,58.04%,12.4
MalphiteMalphite,42.86%,12.4
MalzaharMalzahar,54.55%,12.4
MaokaiMaokai,43.48%,12.4
Master YiMaster Yi,53.71%,12.4
Miss FortuneMiss Fortune,56.76%,12.4
MordekaiserMordekaiser,55.00%,12.4
MordekaiserMordekaiser,48.51%,12.4
MorganaMorgana,49.55%,12.4
NamiNami,52.48%,12.4
NasusNasus,47.46%,12.4
NautilusNautilus,54.67%,12.4
NeekoNeeko,52.00%,12.4
NidaleeNidalee,59.14%,12.4
NocturneNocturne,38.27%,12.4
NunuNunu,48.00%,12.4
OlafOlaf,47.37%,12.4
OriannaOrianna,51.15%,12.4
OrnnOrnn,55.29%,12.4
PantheonPantheon,44.74%,12.4
PantheonPantheon,43.33%,12.4
PoppyPoppy,58.62%,12.4
PoppyPoppy,49.48%,12.4
PykePyke,48.84%,12.4
QiyanaQiyana,50.58%,12.4
QiyanaQiyana,48.00%,12.4
QuinnQuinn,54.55%,12.4
RakanRakan,56.36%,12.4
RammusRammus,41.94%,12.4
Rek'SaiRek'Sai,53.52%,12.4
RellRell,58.93%,12.4
Renata GlascRenata Glasc,53.69%,12.4
RenektonRenekton,46.89%,12.4
RenektonRenekton,50.00%,12.4
RengarRengar,63.64%,12.4
RengarRengar,46.15%,12.4
RivenRiven,55.22%,12.4
RumbleRumble,56.76%,12.4
RumbleRumble,47.54%,12.4
RyzeRyze,47.28%,12.4
SamiraSamira,49.23%,12.4
SejuaniSejuani,42.42%,12.4
SennaSenna,54.11%,12.4
SennaSenna,41.86%,12.4
SeraphineSeraphine,60.00%,12.4
SeraphineSeraphine,39.39%,12.4
SeraphineSeraphine,34.04%,12.4
SettSett,46.04%,12.4
SettSett,47.06%,12.4
ShacoShaco,54.49%,12.4
ShacoShaco,41.38%,12.4
ShenShen,58.04%,12.4
ShyvanaShyvana,50.00%,12.4
SingedSinged,38.46%,12.4
SionSion,56.78%,12.4
SionSion,30.00%,12.4
SivirSivir,53.70%,12.4
SkarnerSkarner,58.70%,12.4
SonaSona,57.28%,12.4
SorakaSoraka,51.34%,12.4
SwainSwain,0.00%,12.4
SylasSylas,51.94%,12.4
SylasSylas,58.97%,12.4
SyndraSyndra,51.72%,12.4
Tahm KenchTahm Kench,59.56%,12.4
Tahm KenchTahm Kench,44.83%,12.4
TaliyahTaliyah,50.00%,12.4
TalonTalon,52.53%,12.4
TalonTalon,45.71%,12.4
TaricTaric,51.35%,12.4
TeemoTeemo,48.31%,12.4
ThreshThresh,52.55%,12.4
TristanaTristana,71.43%,12.4
TristanaTristana,56.54%,12.4
TrundleTrundle,58.73%,12.4
TrundleTrundle,51.43%,12.4
TryndamereTryndamere,58.20%,12.4
TryndamereTryndamere,43.18%,12.4
Twisted FateTwisted Fate,40.37%,12.4
TwitchTwitch,56.52%,12.4
UdyrUdyr,48.33%,12.4
UrgotUrgot,49.06%,12.4
VarusVarus,57.14%,12.4
VayneVayne,49.06%,12.4
VayneVayne,42.86%,12.4
VeigarVeigar,53.82%,12.4
VeigarVeigar,59.09%,12.4
Vel'KozVel'Koz,50.00%,12.4
VexVex,46.72%,12.4
ViVi,56.52%,12.4
ViegoViego,51.35%,12.4
ViktorViktor,53.20%,12.4
VladimirVladimir,52.38%,12.4
VladimirVladimir,51.06%,12.4
VolibearVolibear,57.46%,12.4
VolibearVolibear,55.70%,12.4
WarwickWarwick,48.39%,12.4
WarwickWarwick,40.00%,12.4
WukongWukong,58.82%,12.4
XayahXayah,55.07%,12.4
XerathXerath,53.16%,12.4
XerathXerath,50.00%,12.4
Xin ZhaoXin Zhao,51.24%,12.4
YasuoYasuo,52.47%,12.4
YasuoYasuo,48.10%,12.4
YasuoYasuo,45.05%,12.4
YoneYone,50.42%,12.4
YoneYone,48.03%,12.4
YorickYorick,54.55%,12.4
YuumiYuumi,46.43%,12.4
ZacZac,55.65%,12.4
ZedZed,55.97%,12.4
ZedZed,47.22%,12.4
ZeriZeri,53.83%,12.4
ZeriZeri,53.09%,12.4
ZiggsZiggs,45.24%,12.4
ZileanZilean,46.03%,12.4
ZileanZilean,47.54%,12.4
ZoeZoe,51.25%,12.4
ZyraZyra,47.22%,12.4
AatroxAatrox,47.96%,12.3
AhriAhri,58.58%,12.3
AkaliAkali,48.08%,12.3
AkaliAkali,49.68%,12.3
AkshanAkshan,57.75%,12.3
AkshanAkshan,45.78%,12.3
AlistarAlistar,50.88%,12.3
AmumuAmumu,72.41%,12.3
AniviaAnivia,48.53%,12.3
AnnieAnnie,58.14%,12.3
ApheliosAphelios,49.25%,12.3
AsheAshe,52.99%,12.3
